Product,Model,GA Date,EOL Date,EOPS Date,EOSL Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Include?,GA Updated?,EOL Updated?,EOPS Updated?,EOSL Updated?,Date Red to Black,Longest Proudct Name
Unity,Unity 400F,2-May-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,31-Jul-16,5
Unity,Unity 500,2-May-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,31-Jul-16,5
Unity,Unity 500F,2-May-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,31-Jul-16,5
Unity,Unity 600,2-May-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,31-Jul-16,5
Unity,Unity 600F,2-May-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,31-Jul-16,5
VNX1,VG2 (with VNX OE 7.x),24-Feb-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,1-Dec-15,4
VNX1,VG8 (with VNX OE 7.x),24-Feb-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,1-Dec-15,4
VNX1,VNX5100 (Block only),24-Feb-11,31-Dec-15,31-Dec-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,No,1-Apr-16,4
VNX1,VNX5150 (Block only),22-Aug-14,31-Dec-15,31-Dec-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,no,yes,Yes,no,1-Apr-16,4
VNX1,VNX5300 (Block),24-Feb-11,31-Dec-15,31-Dec-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,yes,Yes,No,1-Apr-16,4
VNX1,VNX5300 (File & Unified),24-Feb-11,31-Dec-14,31-Dec-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,no,Yes,No,1-Apr-16,4
VNX1,"VNX5500 (Block, File, & Unified)",24-Feb-11,31-Dec-14,31-Dec-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,no,31-Mar-15,4
VNX1,"VNX5700 (Block, File, & Unified)",24-Feb-11,31-Dec-14,31-Dec-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,No,31-Mar-15,4
VNX1,"VNX7500 (Block, File, & Unified)",24-Feb-11,31-Dec-14,31-Dec-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,No,31-Mar-15,4
VNX2,VG10,16-Aug-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,1-Dec-15,4
VNX2,VG50,16-Aug-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,1-Dec-15,4
VNX2,VNX5200,11-Nov-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,1-Dec-15,4
VNX2,VNX5400,16-Aug-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,1-Dec-15,4
VNX2,VNX5600,16-Aug-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,1-Dec-15,4
VNX2,VNX5800,16-Aug-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,1-Dec-15,4
VNX2,VNX7600,16-Aug-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,1-Dec-15,4
VNX2,VNX8000,16-Aug-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,1-Dec-15,4
VNX2,VNX-F5000,29-Aug-14,31-Oct-15,31-Oct-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,yes,No,17-Feb-16,4
VNX2,VNX-F7000,29-Aug-14,31-Oct-15,31-Oct-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,No,17-Feb-16,4
VNXe1,VNXe3100,7-Mar-11,31-Mar-13,31-Mar-18,31-Mar-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,no,Yes,yes,4-Oct-15,5
VNXe1,VNXe3150,27-Aug-12,31-Dec-15,31-Dec-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,no,Yes,yes,No,4-Oct-15,5
VNXe1,VNXe3300,7-Mar-11,31-Dec-15,31-Dec-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,No,4-Oct-15,5
VNXe1600,VNXe1600,27-Jul-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,4-Oct-15,8
VNXe2,VNXe3200,5-May-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,4-Oct-15,5
VNX-VSS,VNX-VSS100,3-Nov-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,1-Jan-15,7
VPLEX,VS1,15-Apr-10,31-Aug-12,31-Aug-17,31-Aug-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,1-Dec-15,5
VPLEX,VS2,15-Jun-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,1-Dec-15,5
VPLEX,VS6,10-Aug-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,1-Dec-17,5
VPLEX,VPLEX for All Flash,10-Aug-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,1-Dec-17,5
VSPEX BLUE Appliance Hardware,VSPEX BLUE Appliance Hardware,17-Feb-15,31-May-16,31-May-21,31-May-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,31-Mar-16,29
VxRail Gen2 Hardware,,10-Mar-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,30-Jun-16,20
XtremSF,PBDCXFX8-24V2,8-Apr-13,31-Mar-15,31-Mar-20,31-Mar-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,30-Apr-15,7
XtremSF,PCIEHHM-1400M,16-Aug-13,31-Mar-15,31-Mar-20,31-Mar-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,30-Apr-15,7
XtremSF,PCIEHHM-2200V,1-Mar-13,31-Mar-15,31-Mar-20,31-Mar-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,30-Apr-15,7
XtremSF,PCIEHHM-350M,31-Oct-13,31-Mar-15,31-Mar-20,31-Mar-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,30-Apr-15,7
XtremSF,PCIEHHM-550V,1-Mar-13,31-Jan-14,31-Jan-19,31-Jan-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,30-Apr-15,7
XtremSF,PCIEHHM-700M,16-Aug-13,31-Mar-15,31-Mar-20,31-Mar-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,30-Apr-15,7
XtremSF,PCIEHHS-3XXL,27-Jan-12,24-Aug-12,31-Aug-17,31-Aug-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,30-Apr-15,7
XtremSF,PCIEHHS-3XXL2,24-Aug-12,31-Mar-15,31-Mar-20,31-Mar-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,30-Apr-15,7
XtremSF,PCIEHHS-3XXM,27-Jan-12,24-Aug-12,31-Aug-17,31-Aug-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,30-Apr-15,7
XtremSF,PCIEHHS-3XXM2,24-Aug-12,31-Mar-15,31-Mar-20,31-Mar-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,30-Apr-15,7
XtremSF,PCIEHHS-7XXM,24-Aug-12,31-Mar-15,31-Mar-20,31-Mar-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,30-Apr-15,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
